order_id,date,session_id,user_id,first_product_id_in_cart,products_purchased,price_in_usd,cogs_in_usd
1531,2012-11-06,39947,36325,1,1,14.99,7.99
1532,2012-11-06,39962,36337,1,1,14.99,7.99
1533,2012-11-06,39973,36348,1,1,14.99,7.99
1534,2012-11-06,39977,36352,1,1,14.99,7.99
1535,2012-11-06,40019,36387,1,1,14.99,7.99
1536,2012-11-06,40045,28258,1,1,14.99,7.99
1537,2012-11-07,40086,36448,1,1,14.99,7.99
1538,2012-11-07,40100,36462,1,1,14.99,7.99
1539,2012-11-07,40103,36464,1,1,14.99,7.99
1540,2012-11-07,40113,36474,1,1,14.99,7.99
1541,2012-11-07,40120,36481,1,1,14.99,7.99
1542,2012-11-07,40142,36498,1,1,14.99,7.99
1543,2012-11-07,40159,36513,1,1,14.99,7.99
1544,2012-11-07,40171,36525,1,1,14.99,7.99
1545,2012-11-07,40280,36625,1,1,14.99,7.99
1546,2012-11-07,40308,29750,1,1,14.99,7.99
1547,2012-11-07,40321,36661,1,1,14.99,7.99
1548,2012-11-07,40328,22621,1,1,14.99,7.99
1549,2012-11-07,40337,36676,1,1,14.99,7.99
1550,2012-11-07,40357,36695,1,1,14.99,7.99
1551,2012-11-07,40381,36717,1,1,14.99,7.99
1552,2012-11-07,40382,36718,1,1,14.99,7.99
1553,2012-11-07,40407,23974,1,1,14.99,7.99
1554,2012-11-07,40435,36766,1,1,14.99,7.99
1555,2012-11-07,40438,36769,1,1,14.99,7.99
1556,2012-11-08,40448,36778,1,1,14.99,7.99
1557,2012-11-08,40460,36790,1,1,14.99,7.99
1558,2012-11-08,40473,36802,1,1,14.99,7.99
1559,2012-11-08,40541,36860,1,1,14.99,7.99
1560,2012-11-08,40558,36877,1,1,14.99,7.99
1561,2012-11-08,40599,36916,1,1,14.99,7.99
1562,2012-11-08,40682,36991,1,1,14.99,7.99
1563,2012-11-08,40711,37016,1,1,14.99,7.99
1564,2012-11-08,40770,37072,1,1,14.99,7.99
1565,2012-11-09,40804,37104,1,1,14.99,7.99
1566,2012-11-09,40812,37111,1,1,14.99,7.99
1567,2012-11-09,40829,37127,1,1,14.99,7.99
1568,2012-11-09,40840,37138,1,1,14.99,7.99
1569,2012-11-09,40839,37137,1,1,14.99,7.99
1570,2012-11-09,40843,37141,1,1,14.99,7.99
1571,2012-11-09,40850,37147,1,1,14.99,7.99
1572,2012-11-09,40860,37157,1,1,14.99,7.99
1573,2012-11-09,40866,37162,1,1,14.99,7.99
1574,2012-11-09,40900,37193,1,1,14.99,7.99
1575,2012-11-09,40903,37196,1,1,14.99,7.99
1576,2012-11-09,40922,37214,1,1,14.99,7.99
1577,2012-11-09,40937,37225,1,1,14.99,7.99
1578,2012-11-09,40953,37239,1,1,14.99,7.99
1579,2012-11-09,40957,37243,1,1,14.99,7.99
1580,2012-11-09,41014,37295,1,1,14.99,7.99
1581,2012-11-10,41117,37386,1,1,14.99,7.99
1582,2012-11-10,41198,37456,1,1,14.99,7.99
1583,2012-11-10,41221,37475,1,1,14.99,7.99
1584,2012-11-10,41227,37481,1,1,14.99,7.99
1585,2012-11-10,41252,37505,1,1,14.99,7.99
1586,2012-11-11,41275,37523,1,1,14.99,7.99
1587,2012-11-11,41280,37528,1,1,14.99,7.99
1588,2012-11-11,41299,37547,1,1,14.99,7.99
1589,2012-11-11,41388,37628,1,1,14.99,7.99
1590,2012-11-11,41408,37645,1,1,14.99,7.99
1591,2012-11-11,41407,37644,1,1,14.99,7.99
1592,2012-11-12,41432,37667,1,1,14.99,7.99
1593,2012-11-12,41470,37701,1,1,14.99,7.99
1594,2012-11-12,41481,37712,1,1,14.99,7.99
1595,2012-11-12,41482,37713,1,1,14.99,7.99
1596,2012-11-12,41492,37723,1,1,14.99,7.99
1597,2012-11-12,41497,37728,1,1,14.99,7.99
1598,2012-11-12,41509,37738,1,1,14.99,7.99
1599,2012-11-12,41522,37750,1,1,14.99,7.99
1600,2012-11-12,41536,37761,1,1,14.99,7.99
1601,2012-11-12,41548,37771,1,1,14.99,7.99
1602,2012-11-12,41639,37851,1,1,14.99,7.99
1603,2012-11-12,41646,37857,1,1,14.99,7.99
1604,2012-11-12,41697,37904,1,1,14.99,7.99
1605,2012-11-12,41698,37905,1,1,14.99,7.99
1606,2012-11-12,41699,37906,1,1,14.99,7.99
1607,2012-11-12,41721,37925,1,1,14.99,7.99
1608,2012-11-12,41729,37933,1,1,14.99,7.99
1609,2012-11-12,41733,37937,1,1,14.99,7.99
1610,2012-11-13,41767,37970,1,1,14.99,7.99
1611,2012-11-13,41888,38082,1,1,14.99,7.99
1612,2012-11-13,41892,38086,1,1,14.99,7.99
1613,2012-11-13,41915,38107,1,1,14.99,7.99
1614,2012-11-13,41952,38138,1,1,14.99,7.99
1615,2012-11-13,41963,38149,1,1,14.99,7.99
1616,2012-11-13,41967,36734,1,1,14.99,7.99
1617,2012-11-13,41968,38153,1,1,14.99,7.99
1618,2012-11-13,41974,33761,1,1,14.99,7.99
1619,2012-11-13,41981,38163,1,1,14.99,7.99
1620,2012-11-13,41990,38171,1,1,14.99,7.99
1621,2012-11-13,41997,38177,1,1,14.99,7.99
1622,2012-11-13,42024,38203,1,1,14.99,7.99
1623,2012-11-13,42033,38210,1,1,14.99,7.99
1624,2012-11-13,42044,38221,1,1,14.99,7.99
1625,2012-11-14,42081,38257,1,1,14.99,7.99
1626,2012-11-14,42102,38277,1,1,14.99,7.99
1627,2012-11-14,42111,38284,1,1,14.99,7.99
1628,2012-11-14,42125,38298,1,1,14.99,7.99
1629,2012-11-14,42168,38339,1,1,14.99,7.99
1630,2012-11-14,42190,38356,1,1,14.99,7.99
1631,2012-11-14,42204,38367,1,1,14.99,7.99
1632,2012-11-14,42244,30775,1,1,14.99,7.99
1633,2012-11-14,42247,38402,1,1,14.99,7.99
1634,2012-11-14,42252,38407,1,1,14.99,7.99
1635,2012-11-14,42312,38460,1,1,14.99,7.99
1636,2012-11-14,42333,38479,1,1,14.99,7.99
1637,2012-11-14,42341,38486,1,1,14.99,7.99
1638,2012-11-14,42354,38499,1,1,14.99,7.99
1639,2012-11-14,42379,38522,1,1,14.99,7.99
1640,2012-11-15,42437,38572,1,1,14.99,7.99
1641,2012-11-15,42442,38577,1,1,14.99,7.99
1642,2012-11-15,42446,38581,1,1,14.99,7.99
1643,2012-11-15,42450,27519,1,1,14.99,7.99
1644,2012-11-15,42464,38597,1,1,14.99,7.99
1645,2012-11-15,42520,38648,1,1,14.99,7.99
1646,2012-11-15,42538,38664,1,1,14.99,7.99
1647,2012-11-15,42553,38678,1,1,14.99,7.99
1648,2012-11-15,42551,38676,1,1,14.99,7.99
1649,2012-11-15,42560,38684,1,1,14.99,7.99
1650,2012-11-15,42576,38698,1,1,14.99,7.99
1651,2012-11-15,42632,38749,1,1,14.99,7.99
1652,2012-11-15,42663,38779,1,1,14.99,7.99
1653,2012-11-15,42671,38786,1,1,14.99,7.99
1654,2012-11-15,42681,38795,1,1,14.99,7.99
1655,2012-11-15,42694,38808,1,1,14.99,7.99
1656,2012-11-15,42703,36954,1,1,14.99,7.99
1657,2012-11-15,42725,38834,1,1,14.99,7.99
1658,2012-11-15,42727,25124,1,1,14.99,7.99
1659,2012-11-15,42733,38840,1,1,14.99,7.99
1660,2012-11-15,42761,38864,1,1,14.99,7.99
1661,2012-11-16,42785,38884,1,1,14.99,7.99
1662,2012-11-16,42806,38904,1,1,14.99,7.99
1663,2012-11-16,42824,38919,1,1,14.99,7.99
1664,2012-11-16,42832,38927,1,1,14.99,7.99
1665,2012-11-16,42829,38924,1,1,14.99,7.99
1666,2012-11-16,42840,38934,1,1,14.99,7.99
1667,2012-11-16,42851,25129,1,1,14.99,7.99
1668,2012-11-16,42869,38957,1,1,14.99,7.99
1669,2012-11-16,42892,38979,1,1,14.99,7.99
1670,2012-11-16,42904,38990,1,1,14.99,7.99
1671,2012-11-16,42947,39029,1,1,14.99,7.99
1672,2012-11-16,42961,39043,1,1,14.99,7.99
1673,2012-11-16,42962,39044,1,1,14.99,7.99
1674,2012-11-16,42968,39050,1,1,14.99,7.99
1675,2012-11-16,42984,32739,1,1,14.99,7.99
1676,2012-11-16,43014,39092,1,1,14.99,7.99
1677,2012-11-16,43040,39117,1,1,14.99,7.99
1678,2012-11-16,43044,39120,1,1,14.99,7.99
1679,2012-11-16,43046,39122,1,1,14.99,7.99
1680,2012-11-16,43076,39150,1,1,14.99,7.99
1681,2012-11-16,43078,39152,1,1,14.99,7.99
1682,2012-11-17,43155,39221,1,1,14.99,7.99
1683,2012-11-17,43172,39237,1,1,14.99,7.99
1684,2012-11-17,43174,39239,1,1,14.99,7.99
1685,2012-11-17,43189,39252,1,1,14.99,7.99
1686,2012-11-17,43190,39253,1,1,14.99,7.99
1687,2012-11-18,43255,39310,1,1,14.99,7.99
1688,2012-11-18,43270,39324,1,1,14.99,7.99
1689,2012-11-18,43272,39326,1,1,14.99,7.99
1690,2012-11-18,43330,39381,1,1,14.99,7.99
1691,2012-11-18,43329,37664,1,1,14.99,7.99
1692,2012-11-18,43340,30012,1,1,14.99,7.99
1693,2012-11-18,43345,39394,1,1,14.99,7.99
1694,2012-11-18,43401,39447,1,1,14.99,7.99
1695,2012-11-19,43433,39475,1,1,14.99,7.99
1696,2012-11-19,43452,39489,1,1,14.99,7.99
1697,2012-11-19,43466,39502,1,1,14.99,7.99
1698,2012-11-19,43467,24159,1,1,14.99,7.99
1699,2012-11-19,43479,39514,1,1,14.99,7.99
1700,2012-11-19,43553,39583,1,1,14.99,7.99
1701,2012-11-19,43563,39592,1,1,14.99,7.99
1702,2012-11-19,43580,39606,1,1,14.99,7.99
1703,2012-11-19,43589,39612,1,1,14.99,7.99
1704,2012-11-19,43663,31403,1,1,14.99,7.99
1705,2012-11-19,43682,39695,1,1,14.99,7.99
1706,2012-11-19,43687,39698,1,1,14.99,7.99
1707,2012-11-19,43727,39734,1,1,14.99,7.99
1708,2012-11-20,43776,37006,1,1,14.99,7.99
1709,2012-11-20,43817,39814,1,1,14.99,7.99
1710,2012-11-20,43829,39825,1,1,14.99,7.99
1711,2012-11-20,43838,39833,1,1,14.99,7.99
1712,2012-11-20,43854,29977,1,1,14.99,7.99
1713,2012-11-20,43882,28828,1,1,14.99,7.99
1714,2012-11-20,43897,39880,1,1,14.99,7.99
1715,2012-11-20,43920,39900,1,1,14.99,7.99
1716,2012-11-20,44005,39971,1,1,14.99,7.99
1717,2012-11-20,44014,35517,1,1,14.99,7.99
1718,2012-11-20,44047,40008,1,1,14.99,7.99
1719,2012-11-20,44059,40020,1,1,14.99,7.99
1720,2012-11-20,44064,40025,1,1,14.99,7.99
1721,2012-11-20,44081,40039,1,1,14.99,7.99
1722,2012-11-20,44093,40050,1,1,14.99,7.99
1723,2012-11-21,44183,40135,1,1,14.99,7.99
1724,2012-11-21,44213,40163,1,1,14.99,7.99
1725,2012-11-21,44229,40177,1,1,14.99,7.99
1726,2012-11-21,44287,40229,1,1,14.99,7.99
1727,2012-11-21,44297,40239,1,1,14.99,7.99
1728,2012-11-21,44298,26031,1,1,14.99,7.99
1729,2012-11-21,44299,40240,1,1,14.99,7.99
1730,2012-11-21,44337,40274,1,1,14.99,7.99
1731,2012-11-21,44355,40291,1,1,14.99,7.99
1732,2012-11-21,44358,40293,1,1,14.99,7.99
1733,2012-11-21,44443,40369,1,1,14.99,7.99
1734,2012-11-21,44449,40375,1,1,14.99,7.99
1735,2012-11-21,44474,40396,1,1,14.99,7.99
1736,2012-11-21,44485,40405,1,1,14.99,7.99
1737,2012-11-21,44492,40412,1,1,14.99,7.99
1738,2012-11-21,44525,40443,1,1,14.99,7.99
1739,2012-11-21,44536,40453,1,1,14.99,7.99
1740,2012-11-22,44547,40462,1,1,14.99,7.99
1741,2012-11-22,44610,40519,1,1,14.99,7.99
1742,2012-11-22,44662,40570,1,1,14.99,7.99
1743,2012-11-22,44669,40575,1,1,14.99,7.99
1744,2012-11-22,44679,40582,1,1,14.99,7.99
1745,2012-11-22,44689,40591,1,1,14.99,7.99
1746,2012-11-22,44746,28308,1,1,14.99,7.99
1747,2012-11-22,44847,40731,1,1,14.99,7.99
1748,2012-11-22,44887,40766,1,1,14.99,7.99
1749,2012-11-23,44935,40810,1,1,14.99,7.99
1750,2012-11-23,44944,40819,1,1,14.99,7.99
1751,2012-11-23,44950,40825,1,1,14.99,7.99
1752,2012-11-23,44966,40841,1,1,14.99,7.99
1753,2012-11-23,44993,40865,1,1,14.99,7.99
1754,2012-11-23,45037,40909,1,1,14.99,7.99
1755,2012-11-23,45051,40923,1,1,14.99,7.99
1756,2012-11-23,45095,40966,1,1,14.99,7.99
1757,2012-11-23,45118,40988,1,1,14.99,7.99
1758,2012-11-23,45147,41017,1,1,14.99,7.99
1759,2012-11-23,45154,41024,1,1,14.99,7.99
1760,2012-11-23,45164,41034,1,1,14.99,7.99
1761,2012-11-23,45170,41040,1,1,14.99,7.99
1762,2012-11-23,45205,41075,1,1,14.99,7.99
1763,2012-11-23,45230,41099,1,1,14.99,7.99
1764,2012-11-23,45244,41113,1,1,14.99,7.99
1765,2012-11-23,45262,41131,1,1,14.99,7.99
1766,2012-11-23,45346,41214,1,1,14.99,7.99
1767,2012-11-23,45390,41258,1,1,14.99,7.99
1768,2012-11-23,45412,41280,1,1,14.99,7.99
1769,2012-11-23,45408,41276,1,1,14.99,7.99
1770,2012-11-23,45432,41300,1,1,14.99,7.99
1771,2012-11-23,45470,41337,1,1,14.99,7.99
1772,2012-11-23,45500,41367,1,1,14.99,7.99
1773,2012-11-23,45546,41412,1,1,14.99,7.99
1774,2012-11-23,45547,41413,1,1,14.99,7.99
1775,2012-11-23,45591,41456,1,1,14.99,7.99
1776,2012-11-23,45594,41459,1,1,14.99,7.99
1777,2012-11-23,45611,41476,1,1,14.99,7.99
1778,2012-11-23,45649,41514,1,1,14.99,7.99
1779,2012-11-23,45668,41533,1,1,14.99,7.99
1780,2012-11-23,45681,41546,1,1,14.99,7.99
1781,2012-11-23,45718,41583,1,1,14.99,7.99
1782,2012-11-23,45758,41623,1,1,14.99,7.99
1783,2012-11-23,45772,41637,1,1,14.99,7.99
1784,2012-11-23,45845,41710,1,1,14.99,7.99
1785,2012-11-23,45858,41723,1,1,14.99,7.99
1786,2012-11-23,45868,41733,1,1,14.99,7.99
1787,2012-11-23,45889,41754,1,1,14.99,7.99
1788,2012-11-23,45884,41749,1,1,14.99,7.99
1789,2012-11-23,45903,41768,1,1,14.99,7.99
1790,2012-11-23,45976,41841,1,1,14.99,7.99
1791,2012-11-23,46001,41866,1,1,14.99,7.99
1792,2012-11-23,46030,41894,1,1,14.99,7.99
1793,2012-11-23,46025,41889,1,1,14.99,7.99
1794,2012-11-23,46038,41902,1,1,14.99,7.99
1795,2012-11-23,46045,41909,1,1,14.99,7.99
1796,2012-11-23,46032,41896,1,1,14.99,7.99
1797,2012-11-23,46063,41927,1,1,14.99,7.99
1798,2012-11-23,46087,41951,1,1,14.99,7.99
1799,2012-11-23,46172,42035,1,1,14.99,7.99
1800,2012-11-23,46237,42100,1,1,14.99,7.99
1801,2012-11-23,46242,42105,1,1,14.99,7.99
1802,2012-11-23,46261,42124,1,1,14.99,7.99
1803,2012-11-23,46250,42113,1,1,14.99,7.99
1804,2012-11-23,46258,42121,1,1,14.99,7.99
1805,2012-11-23,46257,42120,1,1,14.99,7.99
1806,2012-11-23,46300,42160,1,1,14.99,7.99
1807,2012-11-23,46288,42150,1,1,14.99,7.99
1808,2012-11-23,46284,42146,1,1,14.99,7.99
1809,2012-11-23,46320,42180,1,1,14.99,7.99
1810,2012-11-23,46336,42196,1,1,14.99,7.99
1811,2012-11-23,46321,42181,1,1,14.99,7.99
1812,2012-11-23,46413,42273,1,1,14.99,7.99
1813,2012-11-23,46431,42290,1,1,14.99,7.99
1814,2012-11-23,46437,42296,1,1,14.99,7.99
1815,2012-11-23,46458,42317,1,1,14.99,7.99
1816,2012-11-23,46438,42297,1,1,14.99,7.99
1817,2012-11-23,46465,42324,1,1,14.99,7.99
1818,2012-11-23,46451,42310,1,1,14.99,7.99
1819,2012-11-23,46472,42331,1,1,14.99,7.99
1820,2012-11-23,46459,42318,1,1,14.99,7.99
1821,2012-11-23,46519,42378,1,1,14.99,7.99
1822,2012-11-23,46524,42383,1,1,14.99,7.99
1823,2012-11-23,46526,42385,1,1,14.99,7.99
1824,2012-11-23,46514,42373,1,1,14.99,7.99
1825,2012-11-23,46521,42380,1,1,14.99,7.99
1826,2012-11-23,46677,42535,1,1,14.99,7.99
1827,2012-11-23,46696,42553,1,1,14.99,7.99
1828,2012-11-23,46712,42569,1,1,14.99,7.99
1829,2012-11-23,46717,42574,1,1,14.99,7.99
1830,2012-11-23,46807,42661,1,1,14.99,7.99
1831,2012-11-23,46843,42696,1,1,14.99,7.99
1832,2012-11-23,46874,42727,1,1,14.99,7.99
1833,2012-11-23,46907,42760,1,1,14.99,7.99
1834,2012-11-23,46898,42751,1,1,14.99,7.99
1835,2012-11-23,46950,42803,1,1,14.99,7.99
1836,2012-11-23,46945,42798,1,1,14.99,7.99
1837,2012-11-23,46955,42808,1,1,14.99,7.99
1838,2012-11-23,46979,42830,1,1,14.99,7.99
1839,2012-11-23,47015,42866,1,1,14.99,7.99
1840,2012-11-23,47028,42879,1,1,14.99,7.99
1841,2012-11-23,47027,42878,1,1,14.99,7.99
1842,2012-11-23,47068,42919,1,1,14.99,7.99
1843,2012-11-23,47050,42901,1,1,14.99,7.99
1844,2012-11-23,47056,42907,1,1,14.99,7.99
1845,2012-11-23,47081,42932,1,1,14.99,7.99
1846,2012-11-23,47117,42968,1,1,14.99,7.99
1847,2012-11-23,47174,43023,1,1,14.99,7.99
1848,2012-11-23,47214,43063,1,1,14.99,7.99
1849,2012-11-23,47200,43049,1,1,14.99,7.99
1850,2012-11-23,47227,43076,1,1,14.99,7.99
1851,2012-11-23,47252,43101,1,1,14.99,7.99
1852,2012-11-23,47266,43115,1,1,14.99,7.99
1853,2012-11-23,47289,43138,1,1,14.99,7.99
1854,2012-11-23,47310,43159,1,1,14.99,7.99
1855,2012-11-23,47334,43183,1,1,14.99,7.99
1856,2012-11-23,47352,43201,1,1,14.99,7.99
1857,2012-11-23,47378,32758,1,1,14.99,7.99
1858,2012-11-23,47373,43222,1,1,14.99,7.99
1859,2012-11-23,47399,43247,1,1,14.99,7.99
1860,2012-11-23,47433,43281,1,1,14.99,7.99
1861,2012-11-23,47416,43264,1,1,14.99,7.99
1862,2012-11-23,47469,43317,1,1,14.99,7.99
1863,2012-11-23,47494,43342,1,1,14.99,7.99
1864,2012-11-23,47481,43329,1,1,14.99,7.99
1865,2012-11-23,47509,43357,1,1,14.99,7.99
1866,2012-11-23,47546,43394,1,1,14.99,7.99
1867,2012-11-23,47558,43406,1,1,14.99,7.99
1868,2012-11-23,47562,43410,1,1,14.99,7.99
1869,2012-11-23,47571,43419,1,1,14.99,7.99
1870,2012-11-23,47650,43497,1,1,14.99,7.99
1871,2012-11-23,47652,43499,1,1,14.99,7.99
1872,2012-11-23,47661,43506,1,1,14.99,7.99
1873,2012-11-23,47706,43551,1,1,14.99,7.99
1874,2012-11-23,47725,43570,1,1,14.99,7.99
1875,2012-11-23,47732,43577,1,1,14.99,7.99
1876,2012-11-23,47798,43641,1,1,14.99,7.99
1877,2012-11-23,47807,43650,1,1,14.99,7.99
1878,2012-11-23,47821,43663,1,1,14.99,7.99
1879,2012-11-23,47848,43690,1,1,14.99,7.99
1880,2012-11-23,47865,43707,1,1,14.99,7.99
1881,2012-11-23,47895,43737,1,1,14.99,7.99
1882,2012-11-23,47906,43748,1,1,14.99,7.99
1883,2012-11-23,47963,43803,1,1,14.99,7.99
1884,2012-11-23,47960,43800,1,1,14.99,7.99
1885,2012-11-23,47979,43819,1,1,14.99,7.99
1886,2012-11-23,47967,43807,1,1,14.99,7.99
1887,2012-11-23,47999,43839,1,1,14.99,7.99
1888,2012-11-23,48010,43850,1,1,14.99,7.99
1889,2012-11-23,48002,43842,1,1,14.99,7.99
1890,2012-11-23,48065,43904,1,1,14.99,7.99
1891,2012-11-23,48075,43914,1,1,14.99,7.99
1892,2012-11-23,48089,43928,1,1,14.99,7.99
1893,2012-11-23,48111,43950,1,1,14.99,7.99
1894,2012-11-23,48143,43981,1,1,14.99,7.99
1895,2012-11-23,48132,43971,1,1,14.99,7.99
1896,2012-11-23,48151,43989,1,1,14.99,7.99
1897,2012-11-23,48176,44013,1,1,14.99,7.99
1898,2012-11-24,48184,44021,1,1,14.99,7.99
1899,2012-11-24,48190,44027,1,1,14.99,7.99
1900,2012-11-24,48198,44035,1,1,14.99,7.99
1901,2012-11-24,48199,44036,1,1,14.99,7.99
1902,2012-11-24,48210,44046,1,1,14.99,7.99
1903,2012-11-24,48253,33401,1,1,14.99,7.99
1904,2012-11-24,48262,44096,1,1,14.99,7.99
1905,2012-11-24,48274,44107,1,1,14.99,7.99
1906,2012-11-24,48288,44120,1,1,14.99,7.99
1907,2012-11-24,48335,26385,1,1,14.99,7.99
1908,2012-11-24,48346,44173,1,1,14.99,7.99
1909,2012-11-24,48372,44196,1,1,14.99,7.99
1910,2012-11-25,48428,44244,1,1,14.99,7.99
1911,2012-11-25,48437,44250,1,1,14.99,7.99
1912,2012-11-25,48449,44260,1,1,14.99,7.99
1913,2012-11-25,48481,44287,1,1,14.99,7.99
1914,2012-11-25,48499,44304,1,1,14.99,7.99
1915,2012-11-25,48516,44318,1,1,14.99,7.99
1916,2012-11-26,48532,44331,1,1,14.99,7.99
1917,2012-11-26,48558,44357,1,1,14.99,7.99
1918,2012-11-26,48575,44373,1,1,14.99,7.99
1919,2012-11-26,48593,44391,1,1,14.99,7.99
1920,2012-11-26,48590,44388,1,1,14.99,7.99
1921,2012-11-26,48604,44402,1,1,14.99,7.99
1922,2012-11-26,48607,44405,1,1,14.99,7.99
1923,2012-11-26,48670,44467,1,1,14.99,7.99
1924,2012-11-26,48685,44482,1,1,14.99,7.99
1925,2012-11-26,48719,44514,1,1,14.99,7.99
1926,2012-11-26,48750,44545,1,1,14.99,7.99
1927,2012-11-26,48768,37753,1,1,14.99,7.99
1928,2012-11-26,48860,44651,1,1,14.99,7.99
1929,2012-11-26,48872,44663,1,1,14.99,7.99
1930,2012-11-26,48898,44689,1,1,14.99,7.99
1931,2012-11-26,48902,44693,1,1,14.99,7.99
1932,2012-11-26,48921,44712,1,1,14.99,7.99
1933,2012-11-26,48936,44727,1,1,14.99,7.99
1934,2012-11-26,48963,44754,1,1,14.99,7.99
1935,2012-11-26,49013,44803,1,1,14.99,7.99
1936,2012-11-26,49028,44818,1,1,14.99,7.99
1937,2012-11-26,49019,44809,1,1,14.99,7.99
1938,2012-11-26,49030,44820,1,1,14.99,7.99
1939,2012-11-26,49053,44843,1,1,14.99,7.99
1940,2012-11-26,49091,44881,1,1,14.99,7.99
1941,2012-11-26,49100,44890,1,1,14.99,7.99
1942,2012-11-26,49131,44921,1,1,14.99,7.99
1943,2012-11-26,49164,44952,1,1,14.99,7.99
1944,2012-11-26,49227,45015,1,1,14.99,7.99
1945,2012-11-26,49297,45083,1,1,14.99,7.99
1946,2012-11-26,49288,45075,1,1,14.99,7.99
1947,2012-11-26,49355,45141,1,1,14.99,7.99
1948,2012-11-26,49332,45118,1,1,14.99,7.99
1949,2012-11-26,49391,45176,1,1,14.99,7.99
1950,2012-11-26,49373,45158,1,1,14.99,7.99
1951,2012-11-26,49380,45165,1,1,14.99,7.99
1952,2012-11-26,49464,45245,1,1,14.99,7.99
1953,2012-11-26,49458,45239,1,1,14.99,7.99
1954,2012-11-26,49480,45260,1,1,14.99,7.99
1955,2012-11-26,49519,45299,1,1,14.99,7.99
1956,2012-11-26,49565,45343,1,1,14.99,7.99
1957,2012-11-26,49621,45399,1,1,14.99,7.99
1958,2012-11-26,49697,45472,1,1,14.99,7.99
1959,2012-11-26,49719,45494,1,1,14.99,7.99
1960,2012-11-26,49741,45516,1,1,14.99,7.99
1961,2012-11-26,49787,45560,1,1,14.99,7.99
1962,2012-11-26,49788,45561,1,1,14.99,7.99
1963,2012-11-26,49839,45611,1,1,14.99,7.99
1964,2012-11-26,49856,45628,1,1,14.99,7.99
1965,2012-11-26,49844,45616,1,1,14.99,7.99
1966,2012-11-26,49880,45652,1,1,14.99,7.99
1967,2012-11-26,49886,45658,1,1,14.99,7.99
1968,2012-11-26,49884,45656,1,1,14.99,7.99
1969,2012-11-26,49902,45674,1,1,14.99,7.99
1970,2012-11-26,49937,45708,1,1,14.99,7.99
1971,2012-11-26,49978,45748,1,1,14.99,7.99
1972,2012-11-26,50064,45832,1,1,14.99,7.99
1973,2012-11-26,50080,45848,1,1,14.99,7.99
1974,2012-11-26,50087,45855,1,1,14.99,7.99
1975,2012-11-26,50102,45870,1,1,14.99,7.99
1976,2012-11-26,50166,45934,1,1,14.99,7.99
1977,2012-11-26,50174,45942,1,1,14.99,7.99
1978,2012-11-26,50171,45939,1,1,14.99,7.99
1979,2012-11-26,50209,45976,1,1,14.99,7.99
1980,2012-11-26,50205,45973,1,1,14.99,7.99
1981,2012-11-26,50244,46011,1,1,14.99,7.99
1982,2012-11-26,50242,46009,1,1,14.99,7.99
1983,2012-11-26,50278,46045,1,1,14.99,7.99
1984,2012-11-26,50312,46077,1,1,14.99,7.99
1985,2012-11-26,50340,46104,1,1,14.99,7.99
1986,2012-11-26,50304,46069,1,1,14.99,7.99
1987,2012-11-26,50362,46126,1,1,14.99,7.99
1988,2012-11-26,50391,46154,1,1,14.99,7.99
1989,2012-11-26,50381,46144,1,1,14.99,7.99
1990,2012-11-26,50407,46170,1,1,14.99,7.99
1991,2012-11-26,50453,46215,1,1,14.99,7.99
1992,2012-11-26,50450,46212,1,1,14.99,7.99
1993,2012-11-26,50489,46251,1,1,14.99,7.99
1994,2012-11-26,50471,46233,1,1,14.99,7.99
1995,2012-11-26,50483,46245,1,1,14.99,7.99
1996,2012-11-26,50495,46256,1,1,14.99,7.99
1997,2012-11-26,50569,46328,1,1,14.99,7.99
1998,2012-11-26,50575,46334,1,1,14.99,7.99
1999,2012-11-26,50589,46348,1,1,14.99,7.99
2000,2012-11-26,50612,46371,1,1,14.99,7.99
2001,2012-11-26,50614,46373,1,1,14.99,7.99
2002,2012-11-26,50663,46420,1,1,14.99,7.99
2003,2012-11-26,50654,46411,1,1,14.99,7.99
2004,2012-11-26,50681,46438,1,1,14.99,7.99
2005,2012-11-26,50702,46458,1,1,14.99,7.99
2006,2012-11-26,50765,46521,1,1,14.99,7.99
2007,2012-11-26,50801,46557,1,1,14.99,7.99
2008,2012-11-26,50811,46567,1,1,14.99,7.99
2009,2012-11-26,50824,46580,1,1,14.99,7.99
2010,2012-11-26,50829,46585,1,1,14.99,7.99
2011,2012-11-26,50832,46588,1,1,14.99,7.99
2012,2012-11-26,50857,46612,1,1,14.99,7.99
2013,2012-11-26,50885,46639,1,1,14.99,7.99
2014,2012-11-26,50923,46677,1,1,14.99,7.99
2015,2012-11-26,50969,46723,1,1,14.99,7.99
2016,2012-11-26,50974,46728,1,1,14.99,7.99
2017,2012-11-26,50975,46729,1,1,14.99,7.99
2018,2012-11-26,50990,46744,1,1,14.99,7.99
2019,2012-11-26,50976,46730,1,1,14.99,7.99
2020,2012-11-26,51010,46764,1,1,14.99,7.99
2021,2012-11-26,51033,46787,1,1,14.99,7.99
2022,2012-11-26,51049,46803,1,1,14.99,7.99
2023,2012-11-26,51105,46858,1,1,14.99,7.99
2024,2012-11-27,51180,46927,1,1,14.99,7.99
2025,2012-11-27,51230,46973,1,1,14.99,7.99
2026,2012-11-27,51253,23004,1,1,14.99,7.99
2027,2012-11-27,51259,46997,1,1,14.99,7.99
2028,2012-11-27,51264,47002,1,1,14.99,7.99
